WKT;ID;CODIGO;NOMOFICIAL;ALT_IZQINI;ALT_IZQFIN;ALT_DERINI;ALT_DERFIN;NOMANTER;TIPO_C;LONG;OBSERVA;NOM_MAPA;SENTIDO;COD_SENT;RED_JERARQ;RED_TP;FFCC;TIPO_FFCC;METROBUS
LINESTRING (-58.450124843441877 -34.665184334355772,-58.449882323031247 -34.665075762454023,-58.449334792085011 -34.66464882851114,-58.449083381706615 -34.664459077118046,-58.448750732313677 -34.664341923584011);25723;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;0;0;CRUZ;AVENIDA;158.64;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.449958153454638 -34.664928973435011,-58.450676131528233 -34.665197293214426,-58.450998727789298 -34.665325285884876,-58.451172172372239 -34.665388754864544,-58.451451981053594 -34.665523995999784);25786;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;3701;3715;CRUZ;AVENIDA;152.13;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.451817144398049 -34.665942806158739,-58.451838804379982 -34.665980663372459,-58.451914120085306 -34.666232930514937,-58.451957143276523 -34.666395544412211,-58.452008608633633 -34.666530130093065,-58.452071053801767 -34.66678887503722,-58.452130097996978 -34.666983744657678);28843;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;3731;3799;CRUZ;AVENIDA;119.15;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;SI;Puente Vehicular;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.452130097996978 -34.666983744657678,-58.452185564046161 -34.667166500927856,-58.45222314197504 -34.667258408081302,-58.452288333068999 -34.667380318401683,-58.452368782582838 -34.667496173475627,-58.452491934442527 -34.667626891637056,-58.452680038110998 -34.6677543050777,-58.452884424689756 -34.667865310640487,-58.453098872107041 -34.667956949927706,-58.453661074119012 -34.668199182585624,-58.45389921482171 -34.668334555795425,-58.454119795112327 -34.668490279966754,-58.454257443222971 -34.668606278634691,-58.454456286056264 -34.668792353616986);26051;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;3902;3999;CRUZ;AVENIDA;303.24;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.454456286056264 -34.668792353616986,-58.455921425985473 -34.670167621779989);26155;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;4001;4099;CRUZ;AVENIDA;203.25;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.455921425985473 -34.670167621779989,-58.456956087636627 -34.671139884024207,-58.457776572145654 -34.671911208048527,-58.458204379072058 -34.672314052156104,-58.458273080980057 -34.672376661961465);26301;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;4101;4299;CRUZ;AVENIDA;326.36;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.458273080980057 -34.672376661961465,-58.458369571473085 -34.672449413831124,-58.458468790562783 -34.672508996355937,-58.458575000118891 -34.672559705562144,-58.458687006751987 -34.672600977997242,-58.4588036170599 -34.672632320636517,-58.459058458971526 -34.672665050255027);26372;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;4301;4399;CRUZ;AVENIDA;80.57;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.45961149909202 -34.673896743259654,-58.459425157913195 -34.673848849816515,-58.45900363143037 -34.673755877578643);26416;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;4402;4450;0;0;CRUZ;AVENIDA;57.87;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.45900363143037 -34.673755877578643,-58.458672990781757 -34.673650466320858,-58.458413349300343 -34.673392369147315,-58.458363617125279 -34.673154241388929);26419;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;0;0;CRUZ;AVENIDA;96.52;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.459665226857481 -34.673234966659251,-58.459731709600241 -34.673429339607402,-58.45975881352809 -34.673527371010259,-58.45979827792911 -34.673622796998131,-58.459849591423563 -34.673714349908273,-58.459912242618586 -34.673800902924071,-58.459985549615183 -34.673881610920503,-58.460067125670562 -34.673954220246856,-58.460169756841815 -34.67403640767229);26431;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;4401;4499;CRUZ;AVENIDA;102.41;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.460320542277813 -34.674427829400159,-58.459963377730254 -34.674139645354146,-58.45961149909202 -34.673896743259654);26455;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;4452;4500;0;0;CRUZ;AVENIDA;87.78;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.460169756841815 -34.67403640767229,-58.46133945904306 -34.6750100433147);26484;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;4501;4699;CRUZ;AVENIDA;152.18;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.461197267763474 -34.675155608813235,-58.460667309488372 -34.674714322028272,-58.460320542277813 -34.674427829400159);26492;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;4502;4700;0;0;CRUZ;AVENIDA;113.91;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.461978704372164 -34.675803942630402,-58.461197267763474 -34.675155608813235);26518;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;4702;4800;0;0;CRUZ;AVENIDA;101.50;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.46133945904306 -34.6750100433147,-58.461493409643829 -34.675138217285493,-58.462529221395478 -34.676000146907384);26531;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;4701;4899;CRUZ;AVENIDA;154.77;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.462361456756241 -34.67612155814767,-58.461978704372164 -34.675803942630402);26536;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;4802;4900;0;0;CRUZ;AVENIDA;49.72;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.462529221395478 -34.676000146907384,-58.463329430716527 -34.676665937239569);26558;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;4901;4999;CRUZ;AVENIDA;104.08;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.463184341653822 -34.676804251323411,-58.462361456756241 -34.67612155814767);26567;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;4902;5000;0;0;CRUZ;AVENIDA;106.88;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.463918240569875 -34.677414332294376,-58.463184341653822 -34.676804251323411);26593;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;5002;5100;0;0;CRUZ;AVENIDA;95.42;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.464361279086773 -34.677788843695197,-58.464296404323882 -34.677728631753972,-58.463918240569875 -34.677414332294376);26612;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;5102;5200;0;0;CRUZ;AVENIDA;58.10;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.464738076307853 -34.677860741224947,-58.465270041360938 -34.678445393977405,-58.465445487846893 -34.678598210944088);26663;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;5201;5299;CRUZ;AVENIDA;104.50;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.465111827432032 -34.678697657151709,-58.465055134888686 -34.678623149322796);26673;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;0;0;CRUZ;AVENIDA;9.76;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.465445487846893 -34.678598210944088,-58.465920594712962 -34.679012083074326,-58.46622281373854 -34.679271447488759);26706;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;5301;5399;CRUZ;AVENIDA;103.21;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.466160265391231 -34.679864844566907,-58.465837838044024 -34.679547662181271);26750;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;5402;5450;0;0;CRUZ;AVENIDA;45.95;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.46622281373854 -34.679271447488759,-58.467003135774632 -34.679941016831663);26754;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;5401;5499;CRUZ;AVENIDA;103.11;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.466471952076354 -34.680147095958631,-58.466293943019998 -34.679996252464676,-58.466160265391231 -34.679864844566907);26779;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;5452;5500;0;0;CRUZ;AVENIDA;42.41;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.468188622873555 -34.681232198833207,-58.469115284344234 -34.682066258896974);26898;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;5601;5699;CRUZ;AVENIDA;125.59;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.468946832892726 -34.682158734734514,-58.468142667684262 -34.681474147716884);26907;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;5632;5700;0;0;CRUZ;AVENIDA;105.82;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.469115284344234 -34.682066258896974,-58.470595091294577 -34.683181860562875);26940;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;5701;5899;CRUZ;AVENIDA;183.59;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.470422401733387 -34.683310580115915,-58.469504931686394 -34.682612307663234,-58.468946832892726 -34.682158734734514);26946;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;5702;5900;0;0;CRUZ;AVENIDA;186.07;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.470503313726915 -34.683379027355308,-58.470422401733387 -34.683310580115915);26949;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;0;0;CRUZ;AVENIDA;10.61;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.472301905206528 -34.684829145792435,-58.472181095179408 -34.684797464334871,-58.470503313726915 -34.683379027355308);27024;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;5902;6100;0;0;CRUZ;AVENIDA;231.61;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.477895930286273 -34.691907266548142,-58.478176319371379 -34.691699550377599,-58.47912224683359 -34.690986663474973);27321;17041;PAZ, GRAL. AV.;16002;16100;0;0;ZUFRIATEGUI(PARCIAL);AVENIDA;151.84;;AV.GRAL PAZ;"DECRECIENTE;-1";VÍA TRONCAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.476707013105965 -34.692803838214722,-58.477895930286273 -34.691907266548142);27341;17041;PAZ, GRAL. AV.;16102;16200;0;0;ZUFRIATEGUI(PARCIAL);AVENIDA;147.51;;AV.GRAL PAZ;"DECRECIENTE;-1";VÍA TRONCAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.475527704470075 -34.693696101270007,-58.476707013105965 -34.692803838214722);27358;17041;PAZ, GRAL. AV.;16202;16300;0;0;ZUFRIATEGUI(PARCIAL);AVENIDA;146.54;;AV.GRAL PAZ;"DECRECIENTE;-1";VÍA TRONCAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.474337116163746 -34.694592861008438,-58.475527704470075 -34.693696101270007);27377;17041;PAZ, GRAL. AV.;16302;16400;0;0;ZUFRIATEGUI(PARCIAL);AVENIDA;147.64;;AV.GRAL PAZ;"DECRECIENTE;-1";VÍA TRONCAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.473151105570807 -34.695481932363514,-58.474337116163746 -34.694592861008438);27388;17041;PAZ, GRAL. AV.;16402;16500;0;0;ZUFRIATEGUI(PARCIAL);AVENIDA;146.75;;AV.GRAL PAZ;"DECRECIENTE;-1";VÍA TRONCAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.471994575663068 -34.696404159565354,-58.473151105570807 -34.695481932363514);27397;17041;PAZ, GRAL. AV.;16502;16600;0;0;ZUFRIATEGUI(PARCIAL);AVENIDA;147.29;;AV.GRAL PAZ;"DECRECIENTE;-1";VÍA TRONCAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.470780630299984 -34.697279899561693,-58.471994575663068 -34.696404159565354);27407;17041;PAZ, GRAL. AV.;16602;16700;0;0;ZUFRIATEGUI(PARCIAL);AVENIDA;147.68;;AV.GRAL PAZ;"DECRECIENTE;-1";VÍA TRONCAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.470015402476712 -34.697858270670849,-58.470780630299984 -34.697279899561693);27410;17041;PAZ, GRAL. AV.;16702;16800;0;0;ZUFRIATEGUI(PARCIAL);AVENIDA;95.04;;AV.GRAL PAZ;CRECIENTE;1;VÍA TRONCAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.432030771937733 -34.651209471698095,-58.430983059440102 -34.650341290359705);27429;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;0;0;CRUZ;AVENIDA;136.02;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.432990721374921 -34.651974803058856,-58.432030771937733 -34.651209471698095);27430;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;1902;2000;0;0;CRUZ;AVENIDA;122.28;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.433678134765628 -34.65251469881408,-58.432990721374921 -34.651974803058856);27432;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;2002;2100;0;0;CRUZ;AVENIDA;86.94;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.43443352054819 -34.653113089082574,-58.433678134765628 -34.65251469881408);27433;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;2102;2200;0;0;CRUZ;AVENIDA;95.93;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.436021237223308 -34.654370785428625,-58.435061036716455 -34.653610175363866);27434;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;2302;2400;0;0;CRUZ;AVENIDA;121.93;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.435061036716455 -34.653610175363866,-58.43443352054819 -34.653113089082574);27435;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;2202;2300;0;0;CRUZ;AVENIDA;79.69;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.431310893762436 -34.650357150310235,-58.431708661590378 -34.650688107048758,-58.432190859978348 -34.651090142090155);27436;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;1801;1899;CRUZ;AVENIDA;114.54;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.465055134888686 -34.678623149322796,-58.464625468542138 -34.678065114474649,-58.464484464674072 -34.677903351924378,-58.464361279086773 -34.677788843695197);27437;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;5202;5300;0;0;CRUZ;AVENIDA;112.48;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.465837838044024 -34.679547662181271,-58.465459998525866 -34.679152943016689,-58.465111827432032 -34.678697657151709);27438;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;5302;5400;0;0;CRUZ;AVENIDA;115.57;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.463329430716527 -34.676665937239569,-58.464652911443466 -34.677767148676146,-58.464738076307853 -34.677860741224947);26609;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;5001;5199;CRUZ;AVENIDA;185.14;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.467003135774632 -34.679941016831663,-58.467080041833299 -34.680140737437021,-58.467465057283562 -34.680582635519151,-58.468188622873555 -34.681232198833207);26778;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;5501;5599;CRUZ;AVENIDA;181.57;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.428426905188687 -34.647828410098199,-58.428619672401588 -34.648021991137291,-58.428832211983085 -34.648213112495164);22464;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;0;1501;1529;CRUZ;AVENIDA;56.61;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.46791424217102 -34.681279601465192,-58.467482296833964 -34.680911516335833,-58.4672854405094 -34.680699828449491,-58.46677298301686 -34.680397867231861,-58.466696425141158 -34.680337234437843,-58.466471952076354 -34.680147095958631);26791;3195;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;5502;5600;0;0;CRUZ;AVENIDA;196.66;;AV.GRAL.F. FERNANDEZ DE LA CRUZ;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz;
LINESTRING (-58.405454009253027 -34.629184548176191,-58.40554960968759 -34.629296850273683);17015;3227;CHICLANA AV.;0;0;0;0;;AVENIDA;15.23;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.40554960968759 -34.629296850273683,-58.406057752002333 -34.62989379732209,-58.406400244739849 -34.630281715254874);17279;3227;CHICLANA AV.;2932;3000;2931;2999;;AVENIDA;134.25;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.406400244739849 -34.630281715254874,-58.406578515893095 -34.630483635094869);17348;3227;CHICLANA AV.;0;0;0;0;;AVENIDA;27.73;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.406578515893095 -34.630483635094869,-58.406822767538713 -34.630760235273279,-58.408101505507119 -34.63209761909124);17803;3227;CHICLANA AV.;3002;3100;3001;3099;;AVENIDA;227.09;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.408234269617495 -34.632196061968628,-58.408101505507119 -34.63209761909124);17835;3227;CHICLANA AV.;0;0;0;0;;AVENIDA;16.35;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.408234269617495 -34.632196061968628,-58.409541914951255 -34.633165614360387);18139;3227;CHICLANA AV.;3102;3200;3101;3199;;AVENIDA;161.08;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.409541914951255 -34.633165614360387,-58.410802154510492 -34.634099920015245,-58.410986962470908 -34.634233312716674);18452;3227;CHICLANA AV.;3202;3300;3201;3299;;AVENIDA;177.72;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.410986962470908 -34.634233312716674,-58.411296964221513 -34.634457113017,-58.412242412119781 -34.63511083890549,-58.412408921780596 -34.635217601279273);18734;3227;CHICLANA AV.;3302;3400;3301;3399;;AVENIDA;170.09;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.412408921780596 -34.635217601279273,-58.412677893243128 -34.635390111844934,-58.413580496761462 -34.635912256144394,-58.413814388465632 -34.636050523595593);18943;3227;CHICLANA AV.;3402;3500;3401;3499;;AVENIDA;158.60;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.413814388465632 -34.636050523595593,-58.414558486176304 -34.636490270374793);19069;3227;CHICLANA AV.;3502;3600;3501;3599;;AVENIDA;83.87;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.414558486176304 -34.636490270374793,-58.414638892821173 -34.636537768405006,-58.415608104130769 -34.637145067422523);19255;3227;CHICLANA AV.;3602;3650;3601;3675;;AVENIDA;120.58;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.415608104130769 -34.637145067422523,-58.415861333022143 -34.63730376157914,-58.416163533189533 -34.637504447079245);19360;3227;CHICLANA AV.;3652;3700;3677;3699;;AVENIDA;64.68;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.416163533189533 -34.637504447079245,-58.416469312208257 -34.637707457199348,-58.417038700280521 -34.63810775493257,-58.417302210108303 -34.638330325203761);19582;3227;CHICLANA AV.;3702;3800;3701;3799;;AVENIDA;139.04;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
LINESTRING (-58.417302210108303 -34.638330325203761,-58.417677803497426 -34.638647516807893);19677;3227;CHICLANA AV.;3802;3850;3801;3849;;AVENIDA;49.23;;AV. CHICLANA;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Fernández de la Cruz
